* 2006-03-02/ DATA06.F1; DATA07.F1; DATA08.F1; 
* Freq. Range: 3.123e4 - 5.998e9 MHz; Points: 3265
* nAvg1: 2
* Format: Freq. [Hz], Re, Im
1.1867582e7   0.0752525   -0.0407677
1.3272954e7   0.0730171   -0.0431175
1.4522172e7   0.0709876   -0.0451393
1.5302934e7   0.0699405   -0.0463944
1.6396002e7   0.0687465   -0.0484505
1.7957524e7   0.0670089   -0.0514526
1.8738286e7   0.066101   -0.0528679
1.951905e7   0.0649223   -0.0544891
2.1080574e7   0.0629033   -0.0580931
2.2173639e7   0.0614195   -0.0605468
2.2954401e7   0.0600776   -0.0624399
2.4203622e7   0.057785   -0.0655479
2.5608992e7   0.0549315   -0.0689086
2.6389753e7   0.0532226   -0.0709114
2.732667e7   0.0510731   -0.0730705
2.8888194e7   0.0470943   -0.0764923
2.9825106e7   0.044506   -0.078434
3.0605868e7   0.0422591   -0.0798912
3.2011242e7   0.037941   -0.0826187
3.3260459e7   0.0339394   -0.0848083
3.4041221e7   0.0314827   -0.0860137
3.513429e7   0.0278129   -0.0875434
3.6695811e7   0.0225391   -0.0893039
3.7476573e7   0.0199146   -0.0900172
3.8257338e7   0.0170898   -0.0906143
3.9818862e7   0.0115852   -0.0917244
4.0911925e7   0.0076904   -0.0922813
4.1692688e7   0.00477595   -0.0924988
4.294191e7   0.000278455   -0.0926819
4.4347278e7   -0.00460815   -0.0926742
4.512804e7   -0.00749206   -0.0925254
4.6064958e7   -0.0109253   -0.0921364
4.7626482e7   -0.0165099   -0.0912971
4.8563393e7   -0.0199146   -0.0907078
4.9344154e7   -0.0225849   -0.090105
5.074953e7   -0.0275383   -0.0886803
5.1998745e7   -0.031803   -0.087326
5.2779507e7   -0.0343207   -0.0863876
5.3872578e7   -0.0379905   -0.0847206
5.5434098e7   -0.0431308   -0.0821743
5.6214859e7   -0.0456752   -0.0808048
5.6995626e7   -0.0481528   -0.0791968
5.855715e7   -0.0528487   -0.0760001
5.9650212e7   -0.0559082   -0.0737037
6.0430974e7   -0.0580177   -0.071762
6.1680198e7   -0.061264   -0.0685501
6.3085565e7   -0.0646686   -0.0649776
6.3866327e7   -0.0665455   -0.0628146
6.4803246e7   -0.0685729   -0.060215
6.636477e7   -0.0716896   -0.055809
6.7301679e7   -0.0734329   -0.0531005
6.8082441e7   -0.074665   -0.050827
6.9487818e7   -0.0768394   -0.0465927
7.0737032e7   -0.0785407   -0.0428429
7.1517794e7   -0.0794372   -0.0405121
7.2610866e7   -0.0807571   -0.0372657
7.4172384e7   -0.0822639   -0.03273
7.4953146e7   -0.0827827   -0.0304336
7.5733914e7   -0.0834922   -0.0280723
7.7295438e7   -0.084732   -0.0234794
7.8388499e7   -0.0854758   -0.0202598
7.9169261e7   -0.0858993   -0.0178604
8.0418486e7   -0.0864295   -0.0141525
8.1823851e7   -0.0870094   -0.0101146
8.2604613e7   -0.0872116   -0.00773048
8.3541534e7   -0.0873336   -0.00477981
8.5103058e7   -0.0875701   -2.5e-8
8.6039966e7   -0.0876197   0.00278085
8.6820727e7   -0.0874671   0.00518795
8.8226106e7   -0.0871925   0.0096855
8.9475318e7   -0.0868034   0.0134582
9.025608e7   -0.0863876   0.0157622
9.1349154e7   -0.0856628   0.0192871
9.2910671e7   -0.0844688   0.0241279
9.3691432e7   -0.0838165   0.0264472
9.4472202e7   -0.0829925   0.0288887
9.6033726e7   -0.0812759   0.0335273
9.7126785e7   -0.0799408   0.0365257
9.7907547e7   -0.0787849   0.0387878
9.9156774e7   -0.0770301   0.0423354
1.0056214e8   -0.0749549   0.0460625
1.013429e8   -0.0735893   0.048233
1.0227982e8   -0.0719032   0.0507392
1.0384135e8   -0.0690689   0.0547218
1.0477825e8   -0.0674171   0.0569686
1.0555901e8   -0.0657844   0.0587883
1.0696439e8   -0.062706   0.0621909
1.082136e8   -0.0600852   0.065052
1.0899437e8   -0.0583344   0.0667495
1.1008744e8   -0.0556869   0.0691985
1.1164896e8   -0.0518646   0.0724487
1.1242972e8   -0.0498771   0.073944
1.1321049e8   -0.0475921   0.075531
1.1477201e8   -0.0432052   0.0784492
1.1586507e8   -0.0401535   0.080265
1.1664583e8   -0.0377159   0.0814818
1.1789506e8   -0.0337791   0.0833129
1.1930042e8   -0.0295066   0.085125
1.2008119e8   -0.0268173   0.0861244
1.2101811e8   -0.0234909   0.0870552
1.2257963e8   -0.0182151   0.0882759
1.2351654e8   -0.0151138   0.0888366
1.242973e8   -0.0125007   0.0891609
1.2570268e8   -0.00743099   0.0895652
1.2695189e8   -0.00316238   0.089714
1.2773265e8   -0.00052644   0.0897979
1.2882573e8   0.0032768   0.0895996
1.3038724e8   0.00840755   0.0890083
1.3116801e8   0.0108985   0.0886955
1.3194878e8   0.013443   0.0881996
1.335103e8   0.018383   0.0870552
1.3460336e8   0.0216865   0.0861854
1.3538412e8   0.0241165   0.0854644
1.3663335e8   0.027874   0.0841713
1.3803871e8   0.032032   0.0825577
1.3881947e8   0.0343971   0.0815162
1.397564e8   0.0370064   0.0801429
1.4131792e8   0.0414848   0.0778884
1.4225482e8   0.0440788   0.0766219
1.4303559e8   0.046093   0.0753631
1.4444097e8   0.0500488   0.072834
1.4569018e8   0.0533828   0.0705566
1.4647094e8   0.0553436   0.0690498
1.4756402e8   0.0582161   0.066719
1.4912553e8   0.0618973   0.0633583
1.4990629e8   0.0636558   0.0616455
1.5068707e8   0.0656356   0.0596428
1.5224859e8   0.0690346   0.0556831
1.5334164e8   0.0711784   0.0528755
1.5412241e8   0.0725937   0.0507126
1.5537164e8   0.0746765   0.0471229
1.56777e8   0.0767974   0.0432319
1.5755776e8   0.0780105   0.0408744
1.5849469e8   0.0792693   0.0379791
1.6005621e8   0.081005   0.0332793
1.6099311e8   0.0819511   0.0304641
1.6177387e8   0.0826187   0.0282287
1.6317926e8   0.0837364   0.0238952
1.6442846e8   0.0844536   0.020275
1.6520923e8   0.0847816   0.0180816
1.6630231e8   0.0853461   0.0147323
1.6786382e8   0.0860099   0.0102958
1.6864458e8   0.0861892   0.0080833
1.6942535e8   0.086338   0.00563045
1.7098688e8   0.0866508   0.0011139
1.7207993e8   0.0867538   -0.00186156
1.7286069e8   0.0867691   -0.00426101
1.7410993e8   0.0866279   -0.00816345
1.7551528e8   0.0864029   -0.0123558
1.7629605e8   0.0862579   -0.0148048
1.7723297e8   0.0859222   -0.0177001
1.787945e8   0.0851822   -0.0225906
1.797314e8   0.0844765   -0.0256805
1.8051216e8   0.0838661   -0.0282745
1.8191755e8   0.0826263   -0.0327797
1.8316675e8   0.081131   -0.0366935
1.8394751e8   0.0801544   -0.0391273
1.8504059e8   0.078598   -0.0425415
1.866021e8   0.0761833   -0.0470619
1.8738286e8   0.0748405   -0.0492782
1.8816364e8   0.0731048   -0.0516281
1.8972517e8   0.0698508   -0.055809
1.9081822e8   0.0674857   -0.0583267
1.9159898e8   0.0656624   -0.0603065
1.9284821e8   0.062828   -0.0634002
1.9425357e8   0.0595092   -0.0661277
1.9503433e8   0.0574875   -0.0677985
1.9597126e8   0.0550918   -0.069847
1.9753279e8   0.0511093   -0.0726814
1.9846968e8   0.0486603   -0.0743102
1.9925045e8   0.0466232   -0.0757065
2.0065583e8   0.0427741   -0.0780716
2.0190504e8   0.0395775   -0.0799598
2.026858e8   0.037548   -0.0812034
2.0377888e8   0.0341605   -0.0828399
2.0534039e8   0.0296249   -0.0848274
2.0612115e8   0.0273933   -0.0858611
2.0690193e8   0.0248184   -0.0869674
2.0846345e8   0.019722   -0.0886841
2.095565e8   0.0161666   -0.0895309
2.1033727e8   0.0133896   -0.0901947
2.115865e8   0.0088348   -0.0910568
2.1299186e8   0.00381085   -0.0914726
2.1377262e8   0.00095745   -0.0917014
2.1470955e8   -0.00248721   -0.0917244
2.1627107e8   -0.00821681   -0.0913925
2.1720797e8   -0.011528   -0.0911598
2.1798873e8   -0.0142288   -0.0906143
2.1939412e8   -0.01931   -0.0893783
2.2064332e8   -0.0232658   -0.0881728
2.2142409e8   -0.0256996   -0.0872268
2.2251717e8   -0.0294608   -0.0858421
2.2407868e8   -0.0337981   -0.0836029
2.2485944e8   -0.0359459   -0.0824317
2.2564022e8   -0.0386391   -0.0812721
2.2720174e8   -0.0430336   -0.0787392
2.2829479e8   -0.0458831   -0.0768165
2.2907555e8   -0.0480384   -0.0754356
2.3032479e8   -0.0513076   -0.0734062
2.3173014e8   -0.0549202   -0.0708275
2.325109e8   -0.0569686   -0.0692367
2.3344784e8   -0.0592078   -0.067295
2.3500936e8   -0.0630493   -0.0639762
2.3594626e8   -0.0652923   -0.0622101
2.3672702e8   -0.0669822   -0.0603981
2.3813241e8   -0.0702171   -0.0566292
2.3938161e8   -0.0726776   -0.0537757
2.4016237e8   -0.0743026   -0.0518036
2.4125546e8   -0.076767   -0.048378
2.4281696e8   -0.0791817   -0.0437469
2.4359772e8   -0.0804672   -0.0413628
2.4437851e8   -0.0819549   -0.038784
2.4594003e8   -0.084072   -0.0337562
2.4703308e8   -0.0851821   -0.0300903
2.4781384e8   -0.0859337   -0.0273743
2.4906308e8   -0.0871277   -0.023178
2.5046843e8   -0.087986   -0.0183753
2.5124919e8   -0.0882682   -0.0157127
2.5218613e8   -0.0885429   -0.01268
2.5374765e8   -0.0888672   -0.00761029
2.5468454e8   -0.0890922   -0.00483322
2.5546531e8   -0.0890388   -0.00240707
2.568707e8   -0.0885429   0.0022125
2.581199e8   -0.0881881   0.0057525
2.5890066e8   -0.0879478   0.00800315
2.5999375e8   -0.0874175   0.0115775
2.6155525e8   -0.086502   0.0159492
2.6233601e8   -0.0860976   0.0181769
2.6311679e8   -0.0856971   0.0207595
2.6467832e8   -0.0845946   0.0251845
2.6577136e8   -0.0834427   0.0283126
2.6655213e8   -0.0826911   0.0307654
2.6780137e8   -0.0817184   0.0344543
2.6920672e8   -0.0802116   0.0385894
2.6998748e8   -0.0792007   0.0410499
2.7092441e8   -0.0778503   0.0438347
2.7248594e8   -0.0754241   0.0484238
2.7342283e8   -0.0739898   0.0511894
2.7420359e8   -0.0726967   0.053421
2.7560899e8   -0.0697707   0.0574188
2.7685818e8   -0.0671119   0.0604667
2.7763894e8   -0.0653457   0.0623512
2.7873203e8   -0.0624732   0.0653075
2.8029354e8   -0.0584602   0.0687408
2.810743e8   -0.0564308   0.0704841
2.8185508e8   -0.0540924   0.0723075
2.8341661e8   -0.049614   0.0752715
2.8450965e8   -0.046566   0.0770797
2.8529041e8   -0.0442542   0.0784148
2.8653965e8   -0.0404052   0.0803146
2.87945e8   -0.0363311   0.0820274
2.8872576e8   -0.0339279   0.0830383
2.896627e8   -0.0308952   0.0840492
2.9122423e8   -0.0261269   0.0855331
2.9216112e8   -0.0235901   0.0862083
2.9294188e8   -0.0212974   0.0867843
2.9434727e8   -0.016632   0.0878448
2.9559647e8   -0.0130501   0.0885696
2.9637723e8   -0.010643   0.0889206
2.9747032e8   -0.00682067   0.0893745
2.9903182e8   -0.00209428   0.0897941
2.9981258e8   0.0004463   0.0898628
3.0059337e8   0.0034561   0.0900344
3.0215489e8   0.00869365   0.0899772
3.0324794e8   0.0120697   0.0894966
3.040287e8   0.0147629   0.0891037
3.0527794e8   0.0192756   0.0885658
3.0668329e8   0.0239562   0.0876007
3.0746405e8   0.026699   0.0869102
3.0840099e8   0.0299224   0.0858764
3.0996251e8   0.0350761   0.0839881
3.108994e8   0.0379219   0.0827408
3.1168017e8   0.0402031   0.081501
3.1308556e8   0.0447464   0.078926
3.1433476e8   0.0481376   0.0766486
3.1511552e8   0.0501365   0.0751724
3.1620861e8   0.0533141   0.0727692
3.1777011e8   0.0570487   0.0693092
3.1855087e8   0.0589561   0.0675545
3.1933166e8   0.0609741   0.0656776
3.2089318e8   0.0644073   0.0619468
3.2198622e8   0.066513   0.059536
3.2276698e8   0.0680046   0.0575752
3.2401623e8   0.0705642   0.0541992
3.2542158e8   0.0730133   0.0508918
3.2620234e8   0.0743751   0.048828
3.2713928e8   0.0759544   0.0461196
3.287008e8   0.0783195   0.0419464
3.2963769e8   0.0795326   0.0396538
3.3041845e8   0.0806541   0.0375137
3.3182385e8   0.0827827   0.0331573
3.3307304e8   0.0841408   0.029705
3.338538e8   0.0850448   0.0274276
3.349469e8   0.086441   0.0238456
3.3650839e8   0.0876541   0.0189704
3.3728916e8   0.0881996   0.0164794
3.3806995e8   0.0887604   0.0138015
3.3963147e8   0.0895538   0.00860975
3.4072451e8   0.0901298   0.00503155
3.4150527e8   0.0902022   0.00235745
3.4275452e8   0.0900573   -0.00190354
3.4415986e8   0.0900383   -0.00632858
3.4494062e8   0.0898933   -0.00909423
3.4587757e8   0.0893363   -0.0125313
3.4743909e8   0.0883941   -0.017765
3.4837598e8   0.0877837   -0.0204544
3.4915674e8   0.0870628   -0.0227623
3.5056214e8   0.0856323   -0.0276069
3.5181133e8   0.0840912   -0.0311775
3.5259209e8   0.0831032   -0.0334586
3.5368519e8   0.0817909   -0.0370788
3.5524668e8   0.079441   -0.0415916
3.5602744e8   0.0782623   -0.0436629
3.5680823e8   0.0770569   -0.045784
3.5836976e8   0.07444   -0.0501366
3.594628e8   0.072647   -0.0531082
3.6024356e8   0.0711135   -0.0551529
3.6149281e8   0.0685271   -0.0582427
3.6289815e8   0.0659179   -0.0616264
3.6367891e8   0.0641688   -0.0635719
3.6461585e8   0.061716   -0.065876
3.6617738e8   0.0579452   -0.0695152
3.6711426e8   0.0559654   -0.0712356
3.6789503e8   0.0539665   -0.0728378
3.6930043e8   0.0497436   -0.0759849
3.7054962e8   0.0462493   -0.0779991
3.7133038e8   0.0441055   -0.0793877
3.7242347e8   0.04076   -0.0814742
3.7398497e8   0.0358314   -0.0835723
3.7476573e8   0.0333938   -0.0846405
3.7554652e8   0.0309219   -0.085762
3.7710805e8   0.0258789   -0.0875206
3.7820108e8   0.0223044   -0.0885848
3.7898184e8   0.0196151   -0.0891342
3.8023109e8   0.015419   -0.0899276
3.8163643e8   0.0110473   -0.09066
3.824172e8   0.0083732   -0.0909347
3.8335414e8   0.00495525   -0.0911369
3.8491567e8   -0.00024416   -0.0912971
3.8585255e8   -0.0030365   -0.091072
3.8663331e8   -0.00563812   -0.0909156
3.8803871e8   -0.0107612   -0.0906295
3.892879e8   -0.0147399   -0.0898551
3.9006866e8   -0.0173111   -0.0894279
3.9116176e8   -0.0212402   -0.0887374
3.9272325e8   -0.0262489   -0.0873489
3.9350402e8   -0.0286979   -0.0867461
3.9428481e8   -0.031311   -0.0859412
3.9584633e8   -0.0362777   -0.0839767
3.9693937e8   -0.0394592   -0.0825729
3.9772013e8   -0.0419044   -0.0813178
3.9896938e8   -0.0459746   -0.0792045
4.0037472e8   -0.0498008   -0.076992
4.0115548e8   -0.0520401   -0.0754165
4.0209243e8   -0.0548896   -0.0733604
4.0365395e8   -0.0590668   -0.0700912
4.0459084e8   -0.061142   -0.0680045
4.053716e8   -0.0629597   -0.0661639
4.06777e8   -0.0667896   -0.0625781
4.0802619e8   -0.0695648   -0.0593681
4.0880695e8   -0.0710983   -0.0572585
4.0990005e8   -0.0734596   -0.0541153
4.1146154e8   -0.0762863   -0.0499458
4.122423e8   -0.0776634   -0.0477523
4.130231e8   -0.0791893   -0.0450287
4.1458462e8   -0.0816269   -0.0402679
4.1567766e8   -0.0829086   -0.0374374
4.1645842e8   -0.0839119   -0.0349083
4.1770767e8   -0.0855293   -0.0305137
4.1911301e8   -0.0865135   -0.0264968
4.1989377e8   -0.0871429   -0.024002
4.2083072e8   -0.0880508   -0.0205536
4.2239224e8   -0.0889435   -0.0154647
4.2332912e8   -0.0892219   -0.0126838
4.2410988e8   -0.089386   -0.0101394
4.2551529e8   -0.0897865   -0.00532912
4.2676448e8   -0.0899314   -0.00146866
4.2754524e8   -0.0898475   0.00106044
4.2863834e8   -0.089569   0.0047683
4.3019983e8   -0.0893554   0.0094566
4.3098059e8   -0.0890808   0.0118865
4.3176139e8   -0.0884322   0.0147667
4.3332291e8   -0.0874557   0.0197601
4.3441594e8   -0.0869178   0.02256
4.351967e8   -0.0862503   0.0250473
4.3644596e8   -0.0848312   0.0293578
4.3785129e8   -0.0833472   0.0330924
4.3863206e8   -0.0823936   0.0354729
4.3956901e8   -0.0811195   0.0386276
4.4113053e8   -0.078865   0.0432777
4.4206741e8   -0.0773696   0.0457649
4.4284817e8   -0.0761451   0.0478667
4.4425358e8   -0.0735855   0.0520515
4.4550276e8   -0.0712204   0.0554962
4.4628352e8   -0.0697364   0.0574608
4.4737663e8   -0.0671424   0.0601863
4.4893811e8   -0.0638847   0.0640239
4.4971888e8   -0.0620307   0.0659237
4.5049967e8   -0.0595779   0.0677089
4.520612e8   -0.0554657   0.0709381
4.5315423e8   -0.0530014   0.0728721
4.5393499e8   -0.0508193   0.0743637
4.5518425e8   -0.0468674   0.0766716
4.5658958e8   -0.0432587   0.0784912
4.5737034e8   -0.0409698   0.0796775
4.5830729e8   -0.0380134   0.0811576
4.5986882e8   -0.0333977   0.0829811
4.608057e8   -0.030651   0.083889
4.6158646e8   -0.0284003   0.0845832
4.6299187e8   -0.0240134   0.0860176
4.6424105e8   -0.0203475   0.0871124
4.6502181e8   -0.0180511   0.0877151
4.6611491e8   -0.0145302   0.0883369
4.676764e8   -0.00989913   0.0892867
4.6845716e8   -0.00749969   0.089653
4.6923796e8   -0.00483703   0.0897597
4.7079949e8   0.000141125   0.0902328
4.7189251e8   0.0033302   0.0903969
4.7267328e8   0.00593945   0.0904464
4.7392253e8   0.0104446   0.0902977
4.7532787e8   0.0148467   0.0897217
4.7610863e8   0.0176086   0.0894203
4.7704558e8   0.0210876   0.0890007
4.7860711e8   0.0264282   0.0877533
4.7954398e8   0.029438   0.0867423
4.8032474e8   0.0320052   0.0858917
4.8173015e8   0.0369034   0.0841941
4.8297933e8   0.0408554   0.0823898
4.837601e8   0.043209   0.0810737
4.848532e8   0.0465583   0.0790214
4.8641469e8   0.0507812   0.076252
4.8719545e8   0.0529365   0.0748062
4.8797625e8   0.0552711   0.0729789
4.8953777e8   0.0592575   0.0696715
4.906308e8   0.0616264   0.0673255
4.9141156e8   0.0634193   0.0654487
4.9266082e8   0.0664482   0.0624428
4.9406615e8   0.0692176   0.0592041
4.9484692e8   0.0709381   0.0572585
4.9578387e8   0.0730514   0.0547752
4.9734539e8   0.0760307   0.0507698
4.9828227e8   0.0776862   0.0484963
4.9906303e8   0.0791778   0.0463448
5.0046844e8   0.0818099   0.0421485
5.0171762e8   0.0836448   0.038887
5.0249838e8   0.0849456   0.0365028
5.0359149e8   0.0868148   0.0326652
5.0515297e8   0.0886192   0.0280304
5.0593374e8   0.0896606   0.0255546
5.0671454e8   0.0907745   0.0224304
5.0827606e8   0.0923538   0.0169792
5.0936909e8   0.0928955   0.0134735
5.1014985e8   0.0932312   0.0104598
5.1139911e8   0.0939903   0.0055351
5.1280444e8   0.0940361   0.000488265
5.135852e8   0.0939902   -0.00253295
5.1452216e8   0.0938758   -0.00605773
5.1608368e8   0.0931472   -0.0117531
5.1702055e8   0.0926971   -0.0147666
5.1780132e8   0.092102   -0.0174369
5.1920673e8   0.0906715   -0.022747
5.2045591e8   0.0896148   -0.0264091
5.2123667e8   0.0886802   -0.0288619
5.2232978e8   0.0869903   -0.032997
5.2389126e8   0.0849609   -0.0371856
5.2467202e8   0.0838432   -0.0394325
5.2545283e8   0.0824623   -0.042469
5.2701435e8   0.0799217   -0.0469818
5.2810737e8   0.0780144   -0.0496062
5.2888814e8   0.0766411   -0.051876
5.301374e8   0.0743637   -0.0556984
5.3154273e8   0.0715255   -0.0592079
5.3232349e8   0.0697631   -0.0613441
5.3326045e8   0.0675144   -0.0640277
5.3482197e8   0.0638218   -0.067976
5.3575884e8   0.0619163   -0.0702209
5.365396e8   0.059864   -0.0719832
5.3794502e8   0.0555382   -0.0752868
5.3919419e8   0.0525359   -0.0778045
5.3997496e8   0.0502472   -0.0793227
5.4106807e8   0.046154   -0.0815887
5.4262955e8   0.0415611   -0.0838394
5.4341031e8   0.0390396   -0.0850448
5.4419111e8   0.0358658   -0.0864143
5.4575264e8   0.0305252   -0.088272
5.4684566e8   0.0271377   -0.0891037
5.4762642e8   0.0243797   -0.0897446
5.4887569e8   0.0197525   -0.0907745
5.5028101e8   0.0150757   -0.0915183
5.5106178e8   0.0122261   -0.0918312
5.5199873e8   0.008892   -0.0918387
5.5356026e8   0.00363535   -0.0918387
5.5449713e8   0.00083155   -0.092041
5.5527789e8   -0.0017052   -0.0918159
5.5668331e8   -0.00671767   -0.0909424
5.5793248e8   -0.0101623   -0.0907325
5.5871324e8   -0.0125655   -0.0904274
5.5980635e8   -0.0165099   -0.0894584
5.6136783e8   -0.020687   -0.0884513
5.621486e8   -0.0230064   -0.0878868
5.629294e8   -0.0259972   -0.0871391
5.6449093e8   -0.0306549   -0.0856705
5.6558395e8   -0.0336418   -0.0844421
5.6636471e8   -0.0360717   -0.083538
5.6761397e8   -0.0399741   -0.0820656
5.690193e8   -0.0441474   -0.0801887
5.6980006e8   -0.0466422   -0.0789642
5.7073702e8   -0.0494346   -0.0772895
5.7229855e8   -0.0540848   -0.0743865
5.7323541e8   -0.0568084   -0.0728531
5.7401618e8   -0.0588951   -0.0713653
5.7542159e8   -0.062828   -0.0678519
5.7667077e8   -0.0659332   -0.0652541
5.7745153e8   -0.0678519   -0.0632896
5.7854464e8   -0.0705413   -0.0597839
5.8010612e8   -0.0734787   -0.055603
5.8088688e8   -0.0751075   -0.0534324
5.8166769e8   -0.0768204   -0.0508766
5.8322921e8   -0.0794181   -0.0462074
5.8432223e8   -0.0808105   -0.0430412
5.85103e8   -0.0818519   -0.0405845
5.8635226e8   -0.0836105   -0.0366401
5.8775759e8   -0.0850563   -0.0323486
5.8853835e8   -0.0858802   -0.0298271
5.8947531e8   -0.0867614   -0.0269088
5.9103683e8   -0.0880928   -0.0220871
5.919737e8   -0.0888214   -0.0194587
5.9275446e8   -0.0892066   -0.0171241
5.9415988e8   -0.090084   -0.0124015
5.9540905e8   -0.0906753   -0.00881194
5.9618982e8   -0.0909767   -0.00634765
5.9728293e8   -0.0913963   -0.0024033
5.9884441e8   -0.0914993   0.00234595
5.9962517e8   -0.0916213   0.00491325
6.0040598e8   -0.0917053   0.00791545
6.019675e8   -0.0913581   0.0132942
6.0306052e8   -0.0907555   0.0169296
6.0384128e8   -0.0902557   0.0196914
6.0509055e8   -0.0894546   0.0243072
6.0649587e8   -0.0881615   0.0288429
6.0727664e8   -0.0872688   0.0316429
6.082136e8   -0.0859489   0.0351333
6.0977512e8   -0.0836639   0.0402183
6.1071199e8   -0.082138   0.0427475
6.1149275e8   -0.0806159   0.045082
6.1289817e8   -0.077755   0.0497932
6.1414734e8   -0.0751838   0.0526656
6.149281e8   -0.0734978   0.0546531
6.1602122e8   -0.0709132   0.0580177
6.1758269e8   -0.0673617   0.0613059
6.1836345e8   -0.0655727   0.0629825
6.1914427e8   -0.0636425   0.0650157
6.2070579e8   -0.0599479   0.0682068
6.2179881e8   -0.0575447   0.0700264
6.2257957e8   -0.0554999   0.071556
6.2382884e8   -0.0521125   0.0740433
6.2523416e8   -0.0491371   0.0762062
6.2601492e8   -0.0471077   0.0776595
6.2695189e8   -0.0441055   0.0795173
6.2851341e8   -0.0398025   0.0820579
6.2945027e8   -0.0377883   0.0831718
6.3023104e8   -0.0355835   0.0843315
6.3163646e8   -0.0305977   0.0867423
6.3288563e8   -0.0271186   0.0879668
6.3366639e8   -0.0246582   0.0888518
6.3475951e8   -0.0204658   0.0904884
6.3632098e8   -0.0154724   0.0918083
6.3710174e8   -0.0127258   0.0923805
6.3788255e8   -0.00947188   0.0928878
6.3944408e8   -0.00380707   0.0934601
6.4053709e8   -0.000171687   0.0938492
6.4131786e8   0.0028114   0.093769
6.4256713e8   0.0077476   0.0933342
6.4397245e8   0.0121574   0.0931129
6.4475321e8   0.0150985   0.0926094
6.4569017e8   0.019001   0.0914878
6.472517e8   0.0242653   0.0899619
6.4818856e8   0.0266532   0.0891952
6.4896932e8   0.0292244   0.0883217
6.5037475e8   0.0344658   0.0860786
6.5162391e8   0.0377502   0.0843467
6.5240467e8   0.0400352   0.0831908
6.5349779e8   0.0438194   0.0810966
6.5505927e8   0.0481491   0.0785293
6.5584003e8   0.0502891   0.0772132
6.5662084e8   0.0526084   0.0754471
6.5818237e8   0.0567168   0.0723533
6.5927538e8   0.0593452   0.0706596
6.6005614e8   0.0613994   0.0688838
6.6130541e8   0.0645827   0.0656547
6.6271073e8   0.0677623   0.0630321
6.6349149e8   0.0695381   0.0611152
6.6442846e8   0.0716666   0.0581436
6.6598999e8   0.0751037   0.0540542
6.6692685e8   0.0768318   0.052082
6.6770761e8   0.078205   0.0498809
6.6911303e8   0.0811004   0.0451927
6.703622e8   0.0832023   0.0417213
6.7114296e8   0.0843315   0.0392875
6.7223608e8   0.0860214   0.0354233
6.7379755e8   0.0881347   0.0305481
6.7457831e8   0.0890464   0.0280074
6.7535913e8   0.0897522   0.024948
